dam_id,dam_num,name,landuse_code,number_cells
144,UT00153,JOHNSON,43.0,7
144,UT00153,JOHNSON,52.0,71
144,UT00153,JOHNSON,90.0,30
144,UT00153,JOHNSON,95.0,34
145,UT00366,ROCKY FORD (SEVIER),11.0,420
145,UT00366,ROCKY FORD (SEVIER),21.0,129
145,UT00366,ROCKY FORD (SEVIER),22.0,801
145,UT00366,ROCKY FORD (SEVIER),23.0,162
145,UT00366,ROCKY FORD (SEVIER),52.0,7838
145,UT00366,ROCKY FORD (SEVIER),81.0,5251
145,UT00366,ROCKY FORD (SEVIER),82.0,5137
145,UT00366,ROCKY FORD (SEVIER),90.0,4721
145,UT00366,ROCKY FORD (SEVIER),95.0,1073
146,UT00533,SAND H DEBRIS,21.0,41
146,UT00533,SAND H DEBRIS,22.0,1167
146,UT00533,SAND H DEBRIS,23.0,359
146,UT00533,SAND H DEBRIS,24.0,14
146,UT00533,SAND H DEBRIS,52.0,681
146,UT00533,SAND H DEBRIS,81.0,138
146,UT00533,SAND H DEBRIS,82.0,2939
146,UT00533,SAND H DEBRIS,90.0,47
147,UT00270,SETTLEMENT CANYON,11.0,3917
147,UT00270,SETTLEMENT CANYON,21.0,6095
147,UT00270,SETTLEMENT CANYON,22.0,12057
147,UT00270,SETTLEMENT CANYON,23.0,9967
147,UT00270,SETTLEMENT CANYON,24.0,2233
147,UT00270,SETTLEMENT CANYON,31.0,20288
147,UT00270,SETTLEMENT CANYON,52.0,31315
147,UT00270,SETTLEMENT CANYON,71.0,19663
147,UT00270,SETTLEMENT CANYON,81.0,5631
147,UT00270,SETTLEMENT CANYON,82.0,11047
147,UT00270,SETTLEMENT CANYON,90.0,1631
147,UT00270,SETTLEMENT CANYON,95.0,21696
148,UT00058,BULLOCK DRAW,11.0,4
148,UT00058,BULLOCK DRAW,21.0,8
148,UT00058,BULLOCK DRAW,22.0,44
148,UT00058,BULLOCK DRAW,23.0,2
148,UT00058,BULLOCK DRAW,52.0,874
148,UT00058,BULLOCK DRAW,81.0,252
148,UT00058,BULLOCK DRAW,82.0,41
148,UT00058,BULLOCK DRAW,90.0,3764
148,UT00058,BULLOCK DRAW,95.0,52
149,UT00098,EAST PARK,11.0,54
149,UT00098,EAST PARK,21.0,54
149,UT00098,EAST PARK,22.0,104
149,UT00098,EAST PARK,23.0,1
149,UT00098,EAST PARK,41.0,22
149,UT00098,EAST PARK,42.0,1026
149,UT00098,EAST PARK,52.0,1075
149,UT00098,EAST PARK,81.0,1166
149,UT00098,EAST PARK,82.0,465
149,UT00098,EAST PARK,90.0,1248
149,UT00098,EAST PARK,95.0,21
150,UT00323,WHITEROCKS LAKE,11.0,28
150,UT00323,WHITEROCKS LAKE,21.0,1573
150,UT00323,WHITEROCKS LAKE,22.0,961
150,UT00323,WHITEROCKS LAKE,23.0,12
150,UT00323,WHITEROCKS LAKE,41.0,398
150,UT00323,WHITEROCKS LAKE,42.0,3645
150,UT00323,WHITEROCKS LAKE,52.0,39471
150,UT00323,WHITEROCKS LAKE,71.0,227
150,UT00323,WHITEROCKS LAKE,81.0,8191
150,UT00323,WHITEROCKS LAKE,82.0,37
150,UT00323,WHITEROCKS LAKE,90.0,17272
150,UT00323,WHITEROCKS LAKE,95.0,10101
151,UT00034,BIG EAST,21.0,122
151,UT00034,BIG EAST,22.0,1170
151,UT00034,BIG EAST,23.0,815
151,UT00034,BIG EAST,24.0,133
151,UT00034,BIG EAST,41.0,70
151,UT00034,BIG EAST,42.0,166
151,UT00034,BIG EAST,52.0,243
151,UT00034,BIG EAST,82.0,1
151,UT00034,BIG EAST,90.0,54
152,UT00652,BOX LAKE (PAYSON),21.0,121
152,UT00652,BOX LAKE (PAYSON),22.0,1155
152,UT00652,BOX LAKE (PAYSON),23.0,815
152,UT00652,BOX LAKE (PAYSON),24.0,133
152,UT00652,BOX LAKE (PAYSON),41.0,29
152,UT00652,BOX LAKE (PAYSON),42.0,126
152,UT00652,BOX LAKE (PAYSON),52.0,236
152,UT00652,BOX LAKE (PAYSON),82.0,1
152,UT00652,BOX LAKE (PAYSON),90.0,55
153,UT00743,LINDON IRRIGATION II,21.0,12
153,UT00743,LINDON IRRIGATION II,22.0,105
153,UT00743,LINDON IRRIGATION II,23.0,46
154,UT00744,LINDON IRRIGATION III,21.0,80
154,UT00744,LINDON IRRIGATION III,22.0,433
154,UT00744,LINDON IRRIGATION III,23.0,197
154,UT00744,LINDON IRRIGATION III,24.0,3
154,UT00744,LINDON IRRIGATION III,90.0,2
155,UT00197,MAPLE LAKE,21.0,117
155,UT00197,MAPLE LAKE,22.0,1060
155,UT00197,MAPLE LAKE,23.0,815
155,UT00197,MAPLE LAKE,24.0,133
155,UT00197,MAPLE LAKE,41.0,27
155,UT00197,MAPLE LAKE,42.0,65
155,UT00197,MAPLE LAKE,52.0,114
155,UT00197,MAPLE LAKE,82.0,1
155,UT00197,MAPLE LAKE,90.0,54
156,UT00200,MCCLELLAN LAKE,21.0,122
156,UT00200,MCCLELLAN LAKE,22.0,1153
156,UT00200,MCCLELLAN LAKE,23.0,815
156,UT00200,MCCLELLAN LAKE,24.0,133
156,UT00200,MCCLELLAN LAKE,41.0,28
156,UT00200,MCCLELLAN LAKE,42.0,131
156,UT00200,MCCLELLAN LAKE,52.0,233
156,UT00200,MCCLELLAN LAKE,82.0,1
156,UT00200,MCCLELLAN LAKE,90.0,54
157,UT00585,NORTH UTAH CO - BATTLE CREEK,11.0,48
157,UT00585,NORTH UTAH CO - BATTLE CREEK,21.0,472
157,UT00585,NORTH UTAH CO - BATTLE CREEK,22.0,3830
157,UT00585,NORTH UTAH CO - BATTLE CREEK,23.0,6418
157,UT00585,NORTH UTAH CO - BATTLE CREEK,24.0,1825
157,UT00585,NORTH UTAH CO - BATTLE CREEK,52.0,69
157,UT00585,NORTH UTAH CO - BATTLE CREEK,71.0,10
157,UT00585,NORTH UTAH CO - BATTLE CREEK,81.0,36
157,UT00585,NORTH UTAH CO - BATTLE CREEK,82.0,360
157,UT00585,NORTH UTAH CO - BATTLE CREEK,90.0,89
157,UT00585,NORTH UTAH CO - BATTLE CREEK,95.0,248
158,UT00472,NORTH UTAH CO - DRY CREEK,11.0,230
158,UT00472,NORTH UTAH CO - DRY CREEK,21.0,738
158,UT00472,NORTH UTAH CO - DRY CREEK,22.0,3381
158,UT00472,NORTH UTAH CO - DRY CREEK,23.0,5362
158,UT00472,NORTH UTAH CO - DRY CREEK,24.0,576
158,UT00472,NORTH UTAH CO - DRY CREEK,52.0,31
158,UT00472,NORTH UTAH CO - DRY CREEK,71.0,3
158,UT00472,NORTH UTAH CO - DRY CREEK,81.0,1687
158,UT00472,NORTH UTAH CO - DRY CREEK,82.0,497
158,UT00472,NORTH UTAH CO - DRY CREEK,90.0,225
158,UT00472,NORTH UTAH CO - DRY CREEK,95.0,1036
159,UT00584,NORTH UTAH CO - GROVE CREEK,11.0,33
159,UT00584,NORTH UTAH CO - GROVE CREEK,21.0,253
159,UT00584,NORTH UTAH CO - GROVE CREEK,22.0,3415
159,UT00584,NORTH UTAH CO - GROVE CREEK,23.0,5796
159,UT00584,NORTH UTAH CO - GROVE CREEK,24.0,1675
159,UT00584,NORTH UTAH CO - GROVE CREEK,52.0,33
159,UT00584,NORTH UTAH CO - GROVE CREEK,71.0,10
159,UT00584,NORTH UTAH CO - GROVE CREEK,81.0,35
159,UT00584,NORTH UTAH CO - GROVE CREEK,82.0,317
159,UT00584,NORTH UTAH CO - GROVE CREEK,90.0,53
159,UT00584,NORTH UTAH CO - GROVE CREEK,95.0,201
160,UT00299,NORTH UTAH CO - TIBBLE FORK,11.0,57
160,UT00299,NORTH UTAH CO - TIBBLE FORK,21.0,938
160,UT00299,NORTH UTAH CO - TIBBLE FORK,22.0,3869
160,UT00299,NORTH UTAH CO - TIBBLE FORK,23.0,3967
160,UT00299,NORTH UTAH CO - TIBBLE FORK,24.0,533
160,UT00299,NORTH UTAH CO - TIBBLE FORK,41.0,20
160,UT00299,NORTH UTAH CO - TIBBLE FORK,42.0,631
160,UT00299,NORTH UTAH CO - TIBBLE FORK,52.0,121
160,UT00299,NORTH UTAH CO - TIBBLE FORK,71.0,2
160,UT00299,NORTH UTAH CO - TIBBLE FORK,81.0,80
160,UT00299,NORTH UTAH CO - TIBBLE FORK,82.0,1118
160,UT00299,NORTH UTAH CO - TIBBLE FORK,90.0,138
160,UT00299,NORTH UTAH CO - TIBBLE FORK,95.0,103
161,UT00524,PROVO - ROCK CANYON,11.0,88
161,UT00524,PROVO - ROCK CANYON,21.0,1042
161,UT00524,PROVO - ROCK CANYON,22.0,2889
161,UT00524,PROVO - ROCK CANYON,23.0,4291
161,UT00524,PROVO - ROCK CANYON,24.0,1027
161,UT00524,PROVO - ROCK CANYON,52.0,4
161,UT00524,PROVO - ROCK CANYON,71.0,8
161,UT00524,PROVO - ROCK CANYON,81.0,834
161,UT00524,PROVO - ROCK CANYON,82.0,280
161,UT00524,PROVO - ROCK CANYON,90.0,315
161,UT00524,PROVO - ROCK CANYON,95.0,98
162,UT00470,PROVO - SLATE CANYON #2,11.0,1
162,UT00470,PROVO - SLATE CANYON #2,21.0,308
162,UT00470,PROVO - SLATE CANYON #2,22.0,774
162,UT00470,PROVO - SLATE CANYON #2,23.0,1142
162,UT00470,PROVO - SLATE CANYON #2,24.0,477
162,UT00470,PROVO - SLATE CANYON #2,52.0,1
162,UT00470,PROVO - SLATE CANYON #2,90.0,10
162,UT00470,PROVO - SLATE CANYON #2,95.0,2
163,UT00469,UTAH CO - AMERICAN FORK DEBRIS,11.0,170
163,UT00469,UTAH CO - AMERICAN FORK DEBRIS,21.0,831
163,UT00469,UTAH CO - AMERICAN FORK DEBRIS,22.0,3910
163,UT00469,UTAH CO - AMERICAN FORK DEBRIS,23.0,5688
163,UT00469,UTAH CO - AMERICAN FORK DEBRIS,24.0,1338
163,UT00469,UTAH CO - AMERICAN FORK DEBRIS,52.0,8
163,UT00469,UTAH CO - AMERICAN FORK DEBRIS,71.0,1
163,UT00469,UTAH CO - AMERICAN FORK DEBRIS,81.0,67
163,UT00469,UTAH CO - AMERICAN FORK DEBRIS,82.0,196
163,UT00469,UTAH CO - AMERICAN FORK DEBRIS,90.0,182
163,UT00469,UTAH CO - AMERICAN FORK DEBRIS,95.0,274
164,UT00613,UTAH CO - HOBBLE CREEK,11.0,30
164,UT00613,UTAH CO - HOBBLE CREEK,21.0,667
164,UT00613,UTAH CO - HOBBLE CREEK,22.0,3118
164,UT00613,UTAH CO - HOBBLE CREEK,23.0,3246
164,UT00613,UTAH CO - HOBBLE CREEK,24.0,298
164,UT00613,UTAH CO - HOBBLE CREEK,52.0,35
164,UT00613,UTAH CO - HOBBLE CREEK,81.0,260
164,UT00613,UTAH CO - HOBBLE CREEK,82.0,431
164,UT00613,UTAH CO - HOBBLE CREEK,90.0,145
164,UT00613,UTAH CO - HOBBLE CREEK,95.0,28
165,UT00387,UTAH CO - SANTAQUIN DEBRIS,21.0,938
165,UT00387,UTAH CO - SANTAQUIN DEBRIS,22.0,3428
165,UT00387,UTAH CO - SANTAQUIN DEBRIS,23.0,1207
165,UT00387,UTAH CO - SANTAQUIN DEBRIS,24.0,61
165,UT00387,UTAH CO - SANTAQUIN DEBRIS,52.0,85
165,UT00387,UTAH CO - SANTAQUIN DEBRIS,81.0,31
165,UT00387,UTAH CO - SANTAQUIN DEBRIS,82.0,1974
165,UT00387,UTAH CO - SANTAQUIN DEBRIS,90.0,13
165,UT00387,UTAH CO - SANTAQUIN DEBRIS,95.0,19
166,UT00244,WINWARD (PETE),21.0,120
166,UT00244,WINWARD (PETE),22.0,1059
166,UT00244,WINWARD (PETE),23.0,815
166,UT00244,WINWARD (PETE),24.0,133
166,UT00244,WINWARD (PETE),41.0,22
166,UT00244,WINWARD (PETE),42.0,92
166,UT00244,WINWARD (PETE),52.0,170
166,UT00244,WINWARD (PETE),71.0,12
166,UT00244,WINWARD (PETE),82.0,1
166,UT00244,WINWARD (PETE),90.0,54
167,UT00064,CENTER CREEK #1,11.0,58
167,UT00064,CENTER CREEK #1,21.0,794
167,UT00064,CENTER CREEK #1,22.0,1614
167,UT00064,CENTER CREEK #1,23.0,1083
167,UT00064,CENTER CREEK #1,24.0,180
167,UT00064,CENTER CREEK #1,41.0,268
167,UT00064,CENTER CREEK #1,42.0,8
167,UT00064,CENTER CREEK #1,52.0,410
167,UT00064,CENTER CREEK #1,81.0,3073
167,UT00064,CENTER CREEK #1,82.0,2122
167,UT00064,CENTER CREEK #1,90.0,19
167,UT00064,CENTER CREEK #1,95.0,154
168,UT00065,CENTER CREEK #2,11.0,20
168,UT00065,CENTER CREEK #2,21.0,783
168,UT00065,CENTER CREEK #2,22.0,1617
168,UT00065,CENTER CREEK #2,23.0,1083
168,UT00065,CENTER CREEK #2,24.0,180
168,UT00065,CENTER CREEK #2,41.0,175
168,UT00065,CENTER CREEK #2,42.0,41
168,UT00065,CENTER CREEK #2,52.0,342
168,UT00065,CENTER CREEK #2,81.0,3073
168,UT00065,CENTER CREEK #2,82.0,2122
168,UT00065,CENTER CREEK #2,90.0,15
168,UT00065,CENTER CREEK #2,95.0,154
169,UT00066,CENTER CREEK #3,11.0,25
169,UT00066,CENTER CREEK #3,21.0,783
169,UT00066,CENTER CREEK #3,22.0,1617
169,UT00066,CENTER CREEK #3,23.0,1083
169,UT00066,CENTER CREEK #3,24.0,180
169,UT00066,CENTER CREEK #3,41.0,237
169,UT00066,CENTER CREEK #3,42.0,40
169,UT00066,CENTER CREEK #3,52.0,365
169,UT00066,CENTER CREEK #3,81.0,3073
169,UT00066,CENTER CREEK #3,82.0,2122
169,UT00066,CENTER CREEK #3,90.0,15
169,UT00066,CENTER CREEK #3,95.0,154
170,UT00088,DEER VALLEY,11.0,12
170,UT00088,DEER VALLEY,21.0,478
170,UT00088,DEER VALLEY,22.0,2072
170,UT00088,DEER VALLEY,23.0,758
170,UT00088,DEER VALLEY,24.0,124
170,UT00088,DEER VALLEY,41.0,359
170,UT00088,DEER VALLEY,42.0,19
170,UT00088,DEER VALLEY,52.0,532
170,UT00088,DEER VALLEY,81.0,1088
170,UT00088,DEER VALLEY,82.0,203
170,UT00088,DEER VALLEY,90.0,32
170,UT00088,DEER VALLEY,95.0,130
171,UT00156,JONES,11.0,11
171,UT00156,JONES,21.0,521
171,UT00156,JONES,22.0,2109
171,UT00156,JONES,23.0,744
171,UT00156,JONES,24.0,126
171,UT00156,JONES,41.0,212
171,UT00156,JONES,42.0,54
171,UT00156,JONES,52.0,585
171,UT00156,JONES,81.0,1093
171,UT00156,JONES,82.0,195
171,UT00156,JONES,90.0,48
171,UT00156,JONES,95.0,137
172,UT00176,LINDSAY (BENNETT) LOWER,11.0,11
172,UT00176,LINDSAY (BENNETT) LOWER,21.0,435
172,UT00176,LINDSAY (BENNETT) LOWER,22.0,2030
172,UT00176,LINDSAY (BENNETT) LOWER,23.0,729
172,UT00176,LINDSAY (BENNETT) LOWER,24.0,126
172,UT00176,LINDSAY (BENNETT) LOWER,41.0,268
172,UT00176,LINDSAY (BENNETT) LOWER,42.0,33
172,UT00176,LINDSAY (BENNETT) LOWER,52.0,529
172,UT00176,LINDSAY (BENNETT) LOWER,81.0,1071
172,UT00176,LINDSAY (BENNETT) LOWER,82.0,176
172,UT00176,LINDSAY (BENNETT) LOWER,90.0,52
172,UT00176,LINDSAY (BENNETT) LOWER,95.0,133
173,UT00650,WASATCH CO - LAKE CREEK,21.0,331
173,UT00650,WASATCH CO - LAKE CREEK,22.0,1841
173,UT00650,WASATCH CO - LAKE CREEK,23.0,714
173,UT00650,WASATCH CO - LAKE CREEK,24.0,123
173,UT00650,WASATCH CO - LAKE CREEK,52.0,203
173,UT00650,WASATCH CO - LAKE CREEK,81.0,546
173,UT00650,WASATCH CO - LAKE CREEK,82.0,179
173,UT00650,WASATCH CO - LAKE CREEK,90.0,2
173,UT00650,WASATCH CO - LAKE CREEK,95.0,31
174,UT00618,BAKER,21.0,69
174,UT00618,BAKER,22.0,194
174,UT00618,BAKER,23.0,6
174,UT00618,BAKER,42.0,93
174,UT00618,BAKER,52.0,844
174,UT00618,BAKER,81.0,362
174,UT00618,BAKER,82.0,13
174,UT00618,BAKER,90.0,657
174,UT00618,BAKER,95.0,4
175,UT00680,CITY CREEK DEBRIS BASIN - ST GEORGE,21.0,743
175,UT00680,CITY CREEK DEBRIS BASIN - ST GEORGE,22.0,2523
175,UT00680,CITY CREEK DEBRIS BASIN - ST GEORGE,23.0,2208
175,UT00680,CITY CREEK DEBRIS BASIN - ST GEORGE,24.0,426
175,UT00680,CITY CREEK DEBRIS BASIN - ST GEORGE,52.0,401
175,UT00680,CITY CREEK DEBRIS BASIN - ST GEORGE,81.0,58
175,UT00680,CITY CREEK DEBRIS BASIN - ST GEORGE,82.0,2
175,UT00680,CITY CREEK DEBRIS BASIN - ST GEORGE,90.0,648
175,UT00680,CITY CREEK DEBRIS BASIN - ST GEORGE,95.0,1
176,UT50414,SAND HOLLOW NORTH,11.0,268
176,UT50414,SAND HOLLOW NORTH,21.0,409
176,UT50414,SAND HOLLOW NORTH,22.0,363
176,UT50414,SAND HOLLOW NORTH,23.0,534
176,UT50414,SAND HOLLOW NORTH,52.0,3736
176,UT50414,SAND HOLLOW NORTH,81.0,33
176,UT50414,SAND HOLLOW NORTH,82.0,1372
176,UT50414,SAND HOLLOW NORTH,90.0,103
176,UT50414,SAND HOLLOW NORTH,95.0,1
177,UT50415,SAND HOLLOW WEST,11.0,28
177,UT50415,SAND HOLLOW WEST,21.0,312
177,UT50415,SAND HOLLOW WEST,22.0,201
177,UT50415,SAND HOLLOW WEST,23.0,146
177,UT50415,SAND HOLLOW WEST,24.0,1
177,UT50415,SAND HOLLOW WEST,52.0,2957
177,UT50415,SAND HOLLOW WEST,71.0,3
177,UT50415,SAND HOLLOW WEST,81.0,6
177,UT50415,SAND HOLLOW WEST,82.0,760
177,UT50415,SAND HOLLOW WEST,90.0,42
178,UT50324,ST GEORGE CITY - NAVAJO DB,21.0,20
178,UT50324,ST GEORGE CITY - NAVAJO DB,22.0,58
178,UT50324,ST GEORGE CITY - NAVAJO DB,23.0,22
178,UT50324,ST GEORGE CITY - NAVAJO DB,52.0,100
178,UT50324,ST GEORGE CITY - NAVAJO DB,90.0,127
179,UT00714,NORTH OGDEN - ORTON PARK,21.0,79
179,UT00714,NORTH OGDEN - ORTON PARK,22.0,267
179,UT00714,NORTH OGDEN - ORTON PARK,23.0,178
179,UT00714,NORTH OGDEN - ORTON PARK,24.0,32
180,UT00505,OGDEN CITY - SULLIVAN HOLLOW,21.0,6
180,UT00505,OGDEN CITY - SULLIVAN HOLLOW,22.0,194
180,UT00505,OGDEN CITY - SULLIVAN HOLLOW,23.0,484
180,UT00505,OGDEN CITY - SULLIVAN HOLLOW,24.0,327
181,UT00866,DEER VALLEY SNOW MAKING RESERVOIR,21.0,38
181,UT00866,DEER VALLEY SNOW MAKING RESERVOIR,22.0,318
181,UT00866,DEER VALLEY SNOW MAKING RESERVOIR,23.0,100
181,UT00866,DEER VALLEY SNOW MAKING RESERVOIR,24.0,4
181,UT00866,DEER VALLEY SNOW MAKING RESERVOIR,41.0,7
181,UT00866,DEER VALLEY SNOW MAKING RESERVOIR,42.0,69
181,UT00866,DEER VALLEY SNOW MAKING RESERVOIR,52.0,390
181,UT00866,DEER VALLEY SNOW MAKING RESERVOIR,81.0,5
181,UT00866,DEER VALLEY SNOW MAKING RESERVOIR,90.0,31
181,UT00866,DEER VALLEY SNOW MAKING RESERVOIR,95.0,5
182,UT00260,ROLFSON,21.0,235
182,UT00260,ROLFSON,22.0,1105
182,UT00260,ROLFSON,23.0,127
182,UT00260,ROLFSON,24.0,10
182,UT00260,ROLFSON,41.0,201
182,UT00260,ROLFSON,42.0,3304
182,UT00260,ROLFSON,52.0,4802
182,UT00260,ROLFSON,81.0,2110
182,UT00260,ROLFSON,82.0,650
182,UT00260,ROLFSON,90.0,690
182,UT00260,ROLFSON,95.0,36
183,UT00165,KOOSHAREM,21.0,61
183,UT00165,KOOSHAREM,22.0,114
183,UT00165,KOOSHAREM,23.0,1
183,UT00165,KOOSHAREM,42.0,2
183,UT00165,KOOSHAREM,52.0,1843
183,UT00165,KOOSHAREM,81.0,9220
183,UT00165,KOOSHAREM,82.0,96
183,UT00165,KOOSHAREM,90.0,117
183,UT00165,KOOSHAREM,95.0,145
184,UT00354,THREE CREEKS - SEVIER,21.0,29
184,UT00354,THREE CREEKS - SEVIER,22.0,435
184,UT00354,THREE CREEKS - SEVIER,23.0,264
184,UT00354,THREE CREEKS - SEVIER,41.0,108
184,UT00354,THREE CREEKS - SEVIER,42.0,320
184,UT00354,THREE CREEKS - SEVIER,52.0,888
184,UT00354,THREE CREEKS - SEVIER,81.0,108
184,UT00354,THREE CREEKS - SEVIER,90.0,70
185,UT00238,PANGUICH LAKE,21.0,53
185,UT00238,PANGUICH LAKE,22.0,640
185,UT00238,PANGUICH LAKE,23.0,178
185,UT00238,PANGUICH LAKE,24.0,15
185,UT00238,PANGUICH LAKE,41.0,127
185,UT00238,PANGUICH LAKE,42.0,1406
185,UT00238,PANGUICH LAKE,52.0,1251
185,UT00238,PANGUICH LAKE,81.0,889
185,UT00238,PANGUICH LAKE,82.0,23
185,UT00238,PANGUICH LAKE,90.0,35
185,UT00238,PANGUICH LAKE,95.0,4
186,UT00539,SALT LAKE CO - SUGARHOUSE,21.0,102
186,UT00539,SALT LAKE CO - SUGARHOUSE,22.0,841
186,UT00539,SALT LAKE CO - SUGARHOUSE,23.0,2371
186,UT00539,SALT LAKE CO - SUGARHOUSE,24.0,556
187,UT00528,SALT LAKE CO - SHRINERS #12,21.0,2
187,UT00528,SALT LAKE CO - SHRINERS #12,22.0,268
187,UT00528,SALT LAKE CO - SHRINERS #12,23.0,72
188,UT00645,SALT LAKE CO - SCOTT AVE,21.0,33
188,UT00645,SALT LAKE CO - SCOTT AVE,22.0,601
188,UT00645,SALT LAKE CO - SCOTT AVE,23.0,1967
188,UT00645,SALT LAKE CO - SCOTT AVE,24.0,799
189,UT00530,SALT LAKE CO - SCHOOL POND #14,21.0,138
189,UT00530,SALT LAKE CO - SCHOOL POND #14,22.0,225
189,UT00530,SALT LAKE CO - SCHOOL POND #14,23.0,107
190,UT00647,SALT LAKE CO - ROTARY GLEN PARK,21.0,190
190,UT00647,SALT LAKE CO - ROTARY GLEN PARK,22.0,2294
190,UT00647,SALT LAKE CO - ROTARY GLEN PARK,23.0,1331
190,UT00647,SALT LAKE CO - ROTARY GLEN PARK,24.0,50
190,UT00647,SALT LAKE CO - ROTARY GLEN PARK,41.0,7
190,UT00647,SALT LAKE CO - ROTARY GLEN PARK,42.0,2
190,UT00647,SALT LAKE CO - ROTARY GLEN PARK,52.0,13
190,UT00647,SALT LAKE CO - ROTARY GLEN PARK,90.0,56
191,UT00527,SALT LAKE CO - FEDERAL HEIGHTS #1A,21.0,22
191,UT00527,SALT LAKE CO - FEDERAL HEIGHTS #1A,22.0,533
191,UT00527,SALT LAKE CO - FEDERAL HEIGHTS #1A,23.0,189
191,UT00527,SALT LAKE CO - FEDERAL HEIGHTS #1A,24.0,4
192,UT00529,SALT LAKE CO - CHANDLER DR #13,21.0,196
192,UT00529,SALT LAKE CO - CHANDLER DR #13,22.0,177
192,UT00529,SALT LAKE CO - CHANDLER DR #13,23.0,65
192,UT00529,SALT LAKE CO - CHANDLER DR #13,52.0,6
193,UT00818,BOUNTIFUL - NORTH CANYON (SDID #2),21.0,36
193,UT00818,BOUNTIFUL - NORTH CANYON (SDID #2),22.0,135
193,UT00818,BOUNTIFUL - NORTH CANYON (SDID #2),23.0,242
193,UT00818,BOUNTIFUL - NORTH CANYON (SDID #2),24.0,58
194,UT00169,DAVIS COUNTY - BARNARD CREEK (LOWER),21.0,13
194,UT00169,DAVIS COUNTY - BARNARD CREEK (LOWER),22.0,300
194,UT00169,DAVIS COUNTY - BARNARD CREEK (LOWER),23.0,186
195,UT00827,CENTERVILLE - BARNARD CREEK (UPPER),21.0,13
195,UT00827,CENTERVILLE - BARNARD CREEK (UPPER),22.0,318
195,UT00827,CENTERVILLE - BARNARD CREEK (UPPER),23.0,186
195,UT00827,CENTERVILLE - BARNARD CREEK (UPPER),52.0,16
195,UT00827,CENTERVILLE - BARNARD CREEK (UPPER),90.0,15
196,UT00180,SILVER SPRINGS #1,21.0,47
196,UT00180,SILVER SPRINGS #1,22.0,245
196,UT00180,SILVER SPRINGS #1,23.0,40
196,UT00180,SILVER SPRINGS #1,24.0,6
196,UT00180,SILVER SPRINGS #1,52.0,19
196,UT00180,SILVER SPRINGS #1,81.0,373
196,UT00180,SILVER SPRINGS #1,90.0,1
196,UT00180,SILVER SPRINGS #1,95.0,124
197,UT00560,SILVER SPRINGS #2,21.0,7
197,UT00560,SILVER SPRINGS #2,22.0,45
198,UT00657,FIDDLER CANYON #1,21.0,135
198,UT00657,FIDDLER CANYON #1,22.0,210
198,UT00657,FIDDLER CANYON #1,23.0,355
198,UT00657,FIDDLER CANYON #1,24.0,50
198,UT00657,FIDDLER CANYON #1,42.0,62
198,UT00657,FIDDLER CANYON #1,52.0,168
199,UT00149,IVINS BENCH,21.0,12
199,UT00149,IVINS BENCH,22.0,13
199,UT00149,IVINS BENCH,23.0,2
199,UT00149,IVINS BENCH,52.0,117
200,UT00820,VALLEYVIEW #1 (SDID #4 LOWER),21.0,28
200,UT00820,VALLEYVIEW #1 (SDID #4 LOWER),22.0,168
200,UT00820,VALLEYVIEW #1 (SDID #4 LOWER),23.0,168
200,UT00820,VALLEYVIEW #1 (SDID #4 LOWER),24.0,8
201,UT00638,LINDON CITY DRY CANYON DEBRIS BASIN,21.0,64
201,UT00638,LINDON CITY DRY CANYON DEBRIS BASIN,22.0,1028
201,UT00638,LINDON CITY DRY CANYON DEBRIS BASIN,23.0,1323
201,UT00638,LINDON CITY DRY CANYON DEBRIS BASIN,24.0,44
201,UT00638,LINDON CITY DRY CANYON DEBRIS BASIN,52.0,36
202,UT00713,UTAH COUNTY THISTLE CREEK DEBRIS,52.0,123
202,UT00713,UTAH COUNTY THISTLE CREEK DEBRIS,71.0,1
203,UT00817,BOUNTIFUL - OAKRIDGE (SDID #1),21.0,16
203,UT00817,BOUNTIFUL - OAKRIDGE (SDID #1),22.0,146
203,UT00817,BOUNTIFUL - OAKRIDGE (SDID #1),23.0,82
203,UT00817,BOUNTIFUL - OAKRIDGE (SDID #1),24.0,7
203,UT00817,BOUNTIFUL - OAKRIDGE (SDID #1),90.0,7
204,UT00321,WHITE PINE,21.0,225
204,UT00321,WHITE PINE,22.0,1215
204,UT00321,WHITE PINE,23.0,594
204,UT00321,WHITE PINE,24.0,124
204,UT00321,WHITE PINE,31.0,11
204,UT00321,WHITE PINE,41.0,153
204,UT00321,WHITE PINE,42.0,800
204,UT00321,WHITE PINE,52.0,159
204,UT00321,WHITE PINE,71.0,1
204,UT00321,WHITE PINE,90.0,22
205,UT00429,JOYCE,11.0,27
205,UT00429,JOYCE,21.0,471
205,UT00429,JOYCE,22.0,926
205,UT00429,JOYCE,23.0,106
205,UT00429,JOYCE,24.0,2
205,UT00429,JOYCE,41.0,725
205,UT00429,JOYCE,42.0,559
205,UT00429,JOYCE,52.0,2805
205,UT00429,JOYCE,81.0,6281
205,UT00429,JOYCE,82.0,917
205,UT00429,JOYCE,90.0,545
205,UT00429,JOYCE,95.0,14
206,UT00803,DAVIS - MUTTON HOLLOW,21.0,104
206,UT00803,DAVIS - MUTTON HOLLOW,22.0,320
206,UT00803,DAVIS - MUTTON HOLLOW,23.0,309
206,UT00803,DAVIS - MUTTON HOLLOW,24.0,14
206,UT00803,DAVIS - MUTTON HOLLOW,81.0,1
